541:0.6392585 -0.33783546 -0.13960892 -0.07970557 -0.23247896 -0.4206226 -0.05160628 -0.42886794 -0.24776734 -0.02368404
66:-0.40242794 -1.2754625 0.3159455 -0.06913614 -0.6691842 -0.45637402 -0.17672576 2.2213314 -0.9304671 -0.4086528
216:0.12069193 -0.5917453 -0.73837465 0.2104126 0.31546068 0.44127673 -0.21950139 0.47151086 -0.5056341 -0.06788551
89:-0.093960464 -0.44257018 0.17372788 0.35775653 0.34107584 -0.32889247 -0.043239426 0.47626504 0.093168244 -1.0518875
963:-0.27573997 -0.64359903 -0.5805691 0.90192777 -0.78498733 -0.24181646 7.7381854e-05 0.12786241 0.90872085 0.21461187
925:-0.15979008 -0.26699805 -0.18392126 1.1591548 -1.0472331 -0.54288316 -0.029055523 0.6443471 0.7395379 -0.058054224
608:0.13093773 0.04135561 -0.0073845615 -0.31937045 0.09259187 -0.7173461 -0.29797825 -0.3560782 -0.42088917 0.16201241
124:0.2023739 -0.48911816 1.4606363 -0.03246308 -0.69360197 -0.58697206 -0.78183115 1.1034805 -0.0381147 -0.05778226
84:-0.21470329 -0.17624177 0.75514466 0.06493427 -0.6873021 -0.70968753 -0.8428691 0.24177526 0.16069849 0.38557753
833:0.1350014 -1.0558147 0.2826361 0.14521973 -0.63076985 -0.32052678 -0.3238276 1.9002883 -0.75780654 -0.12682548
638:-0.23171094 -0.092589475 0.20505318 0.10763943 -0.1959635 -0.12688072 -0.75000244 1.046138 0.07381542 -0.293638
8:-0.3386587 -0.7042006 -0.5122581 0.6799214 0.0024819437 -0.15253343 -0.09891907 1.6222216 -0.0013317151 0.13317719
73:-0.23384891 0.059451666 0.18657959 0.3323344 -0.043245815 -0.4421999 -0.4586946 0.3553473 -0.06022856 0.42625287
941:-0.17038338 -0.49816063 -0.6076914 0.68666494 -0.53812826 -0.5658344 0.39025313 0.11024822 0.45901996 -0.16845514
307:-0.100215234 -0.42986372 0.69829154 0.34789163 -0.058342263 -0.45240912 -1.168243 -0.46666586 0.044465 0.34304848
981:0.06411207 -0.35373664 0.70240164 0.5326343 -0.9893618 -0.45314568 -0.12294444 1.8275396 -0.3947162 -0.38254586
678:0.23834647 0.07704363 0.28861699 0.18476583 -0.2048713 -0.6190929 -0.40372217 -0.22740763 -0.12915727 0.1516427
501:0.25185695 -0.4410033 0.7984571 0.37582818 -0.2104455 -0.3356108 -1.0067005 -0.09112229 -0.11349163 0.0001099267
519:0.1351607 -0.97434074 -0.29123437 0.73797756 0.011659155 0.029359246 -0.11656136 0.87348586 -0.17909329 -0.8485141
276:-0.12225049 0.28971112 -0.72212136 0.86292785 0.44720715 0.42609867 -0.6844275 0.9653464 -0.0009751819 -0.45045376
164:0.041110426 -0.44740924 0.3762629 0.41504765 -0.08625928 -0.26649475 -0.5324594 -0.13492593 0.1846832 -0.4601558
170:0.044447906 -0.3687231 -0.2594969 0.50142884 0.5219563 0.06592705 -0.1000497 0.36923736 -0.29643643 -0.7246055
425:-0.23353465 0.056331027 0.31131 0.57487136 -0.16203402 -0.26901078 -0.7993268 0.14453383 0.501522 0.13469931
813:0.45713085 -0.44531325 0.75278133 0.4742412 -0.9047177 -0.07137394 -0.68646044 2.0883622 -0.20353524 -0.045114055
78:-0.00084494246 -0.4716882 0.55707484 -0.19520749 -0.57065046 -0.7465342 -0.8038455 0.9364948 -0.4617291 -0.28420755
881:0.27084225 -0.75820035 -0.02138021 0.20382164 -0.8554024 -0.015971322 -0.21117066 1.9755377 -0.26954788 0.1754093
526:0.2508629 -0.62908095 0.44443828 0.64495975 -0.45751262 -0.32446954 -0.8153345 0.1532165 0.26250505 0.17354558
794:0.85582006 -0.42547277 1.3670777 0.8139402 -1.7573906 -0.7440409 -1.1201124 1.8666346 0.37321267 0.328207
649:0.38560084 -0.774142 0.42034653 0.299947 -0.60095465 -0.3814366 -0.99116486 -0.2735382 0.257167 0.23640099
993:0.4958038 0.055420548 1.2782152 0.6661973 -1.118991 -0.79546225 -0.59300673 1.2589465 0.28511363 -0.2881287
447:-0.013842394 -0.013113834 0.13835081 0.18109326 -0.18636857 0.16437404 -0.44906837 0.86592054 -0.028886415 0.32648018
952:-0.35958624 -0.5262544 -0.5277419 0.41831607 -0.23534209 -0.40537405 0.028143922 0.055303212 0.6821216 0.101627976
461:-0.11358845 -0.17586718 0.48811898 0.46072957 -0.2407617 -0.26232535 -1.0283589 0.3252499 0.41202676 0.02840769
324:-0.087814316 -0.62433195 0.28945836 0.20743133 -0.2104229 -0.1503017 -0.73072267 0.018685259 0.23023377 0.21582556
332:0.48772573 -0.9570868 0.37527457 0.5861192 0.0050499653 0.027152097 -0.18487616 0.8995904 -0.3638973 -0.75869703
175:0.3601078 -0.4639166 0.31394163 0.25318357 0.19119336 -0.128711 -0.7227173 0.12425899 -0.3038915 0.028749727
19:0.7684024 -0.45513967 -0.54388237 -0.5839626 0.15414746 0.36670372 0.12558895 0.6844696 0.3962984 -0.1785088
313:-0.35234475 -0.8038463 -0.44966424 0.5656383 -0.14927168 0.20290172 -0.35094655 1.312902 0.10647556 0.7114731
918:-0.31619367 -0.6860414 -0.59020025 0.8758464 -0.9334556 -0.4878386 -0.28738734 0.114622645 0.88769776 0.44378155
724:0.006436184 -0.6963908 -0.03820901 -0.1507807 -0.098032355 -0.3987045 -0.27830052 1.1564435 -0.5527764 -0.35861403
362:-0.35873497 -0.34784302 -0.56951267 0.62879264 0.39410517 0.13589205 -0.47421667 0.4567555 -0.037738424 0.20418584
265:-0.06772351 0.65009135 0.0657932 0.17293328 0.11028853 -0.26886553 -1.007898 -0.21031432 0.27235886 0.100046754
806:0.096451394 -0.42894185 1.0676262 0.36261746 -0.5481058 -0.76188713 -0.74063635 0.6012587 0.052324742 0.012463805
100:-0.8016455 -0.26106435 0.5359005 -0.25507143 -0.046779495 -0.7702052 -0.4031436 0.99467283 -0.40449944 -0.723192
732:0.09325219 -0.6272993 1.1059585 0.32393825 -0.9931148 -0.81605095 -0.6898144 1.908064 -0.33098897 -0.61667854
23:-0.20762725 -0.44766283 -0.221882 0.61057776 0.5779637 0.09792072 -0.30429298 0.6057815 -0.09547519 -0.760568
433:-0.0013459335 -0.70458794 -0.31621185 0.4433511 -0.095145516 -0.0050880993 -0.43921024 1.0496421 -0.13995808 -0.3011573
62:-0.70144683 0.62583965 -0.585143 -0.3947878 0.5650086 -0.61960006 -0.35303482 0.10865999 0.19025552 -0.402582
552:-0.18990067 -0.121126786 -0.7847437 0.5475362 0.564174 0.095104404 -0.102876075 0.4317126 -0.02455235 -0.6091702
321:-0.11265943 -0.22545998 0.94200003 0.4888016 -0.14447954 -0.20947562 -1.1640258 0.13968527 0.113043405 0.23791666
580:-0.24360521 -0.37764165 -0.033207484 0.5662487 -0.4003431 -0.25669006 -0.64220214 0.60307974 0.48457098 -0.09024112
929:0.18623616 -0.5627801 -0.2808824 0.9258127 -0.9259256 -1.0997254 -0.24513751 -0.30067813 0.6858214 -0.20334217
537:-0.13334745 -0.7247899 0.36812508 0.3750951 0.063511014 0.16472733 -0.8814227 0.4035858 0.181494 -0.17769809
135:-0.7535281 -0.5962779 -0.30822563 -0.27097726 -0.23993945 -0.39668977 0.055323917 1.0172259 -0.649029 -0.66046304
896:0.246841 -0.2259945 0.9063952 0.60901135 -1.2020155 -0.6443574 -0.83017796 0.7507613 -0.03379286 0.40311673
128:0.22652403 -0.77166283 0.39134645 0.5292478 -0.8808849 -0.3261679 -0.7420227 0.16263565 0.019801678 0.07775972
4:-0.47135192 -0.36001813 -0.09839495 0.50107336 0.2132607 0.13984035 -0.76242 0.67488354 -0.15348803 -0.06833916
869:0.26376602 -0.25521222 0.9036957 0.23355374 -0.49103764 -0.3920971 -0.6389983 0.76883674 -0.2509743 -0.13039833
121:-0.023823408 0.03270399 0.45235 0.7438775 -0.21493979 -0.46442065 -0.7298326 0.30471903 0.08762044 0.01186957
343:0.015575223 -0.81464064 -0.68660593 0.6840731 -0.32376438 0.07935705 -0.35945842 1.792463 0.052492127 0.27696908
404:0.14168002 -0.24924317 0.5369425 0.6358899 -0.655431 -0.52736783 -0.5457113 0.64223564 0.13622667 0.21158656
523:-0.09859992 -0.0900437 0.64606404 0.38381368 -0.2571934 -0.57164276 -0.95855135 -0.049061626 0.045574106 0.19057627
829:0.0220691 -0.82474107 -0.06218381 -0.086689435 -0.5821555 -0.22072168 -0.09372868 1.2106602 -0.22654454 0.03809457
88:0.10719865 -0.69722444 -0.30780825 -0.23632443 -0.39295802 -0.2813768 0.076429054 1.402177 -0.8723687 -0.016864276
598:0.35378143 -0.32528588 0.15149012 0.007457108 -0.30607817 -0.24380642 -0.51752234 -0.077098735 0.08772521 0.51300365
421:-0.36364734 -0.70650333 -0.33729196 0.8424281 -0.0075832503 -0.035880376 -0.20884094 0.7499329 0.20422564 0.12447774
702:0.29653266 -0.56163746 0.23940767 0.68680245 -0.933462 -0.63766503 -0.7399759 -0.060498938 -0.038829666 0.22302923
450:-0.21306072 -0.45813784 -0.103486605 0.38061777 0.24575928 0.07511826 -0.45043445 0.94713694 -0.02205921 -0.17685951
77:0.3393333 -0.72970974 0.7563107 0.7646216 -1.0168253 -0.39673078 -1.0980043 0.32115468 0.17068735 0.1456026
415:0.013462337 -0.7368774 -0.26019043 0.8270508 0.03609566 0.35662597 -0.3628588 1.0527581 -0.09699143 -0.5803331
40:-0.53747684 -0.2846759 0.7589378 -0.008010977 -0.251025 -0.49339008 -0.81757027 0.65096277 -0.04696907 -0.1586386
534:-0.5185589 -0.010188337 0.29780152 0.5125384 0.10010648 -0.19597356 -0.9616934 0.056878928 0.381339 0.18265401
955:-0.254119 -0.69707394 -0.4639923 0.5533144 -0.90465873 -0.73289126 -0.28441897 -0.3192732 0.6819591 0.24461089
985:0.8294407 -0.51808757 1.2735529 0.70995253 -1.2924585 -0.68600273 -0.62958634 1.3799936 0.7083356 -0.16925183
593:0.50923824 0.22962366 0.29518488 0.09657815 0.12489847 -0.3742096 0.307782 0.07269253 -0.101659484 0.5462965
674:0.38252667 -0.8619726 -0.34518585 0.3167104 -0.25663605 -0.12270879 0.06605878 -0.2078388 0.09365689 -0.40675527
318:0.3381152 0.16070516 0.275541 0.14011885 0.20024748 -0.4425592 0.41254124 0.051903684 -0.21939653 0.5750872
378:-0.30459854 -0.48854876 -0.07892382 0.42193577 0.101174705 0.20011824 -0.37870905 1.1361158 0.18166457 -0.25097454
798:-0.11905545 -0.25500768 0.16422728 0.2540387 -0.05362226 -0.59798825 0.22742602 1.2778951 -0.11145119 -1.0371709
418:0.23923816 -0.731968 0.3901504 0.8186384 0.0496152 0.014210457 -0.8424502 1.078384 0.14614816 -0.06897563
373:0.1447633 -0.31339237 0.654608 0.32955503 0.012605339 -0.2879912 -0.80170333 -0.23724477 0.1378225 -0.3330445
110:0.51851887 0.13280793 0.33605495 -0.17150475 0.33551222 -0.40580413 0.4574661 0.15339686 0.21296842 0.27825516
762:-0.72870797 -0.30468813 -0.3417681 -0.3340664 -0.2046923 -0.42489436 -0.111101426 1.0671059 -0.5742591 -0.6137833
469:-0.30239677 -0.13094991 0.5644803 0.5401162 0.039850723 -0.2880257 -0.8207285 0.8420583 0.16623607 -0.11294788
990:0.39988327 -0.3156885 0.62696534 0.50374633 -0.52063185 -0.6857758 0.19227256 1.3702238 0.018924268 -1.0769459
783:-0.7565884 -0.4581121 -0.60594016 -0.14115886 -0.038415432 -0.35624263 -0.2013725 0.6646237 -0.25244096 0.21101622
504:0.48655376 -0.8067833 -0.27677134 0.42380023 0.050418686 -0.17657757 0.4320798 0.5406729 -0.018460495 -1.4026791
475:-0.04504524 -0.0065900106 0.37459093 0.3779278 0.34709418 -0.17539227 -0.96358484 -0.110451795 -0.1690368 0.07252444
931:0.025284335 -0.45893982 -0.18494056 0.67975456 -0.76212716 -0.8297617 -0.41945207 -0.45965165 0.72807807 -0.2902568
295:0.1768163 -0.5845336 0.3740476 0.6326311 -0.04086317 -0.1302409 -0.5750968 1.0740389 -0.11187515 0.0015218735
944:-0.31578687 -0.04920033 -0.06834235 0.8572098 -0.67867076 -0.8794406 -0.27663374 -0.105138525 0.59340614 0.043786027
914:-0.17689732 -0.24633229 -0.55175936 0.55358934 -0.5382454 -0.4232452 -0.2484961 -0.17876913 0.5689787 0.3563605
716:0.52206016 -0.5502252 0.8966583 0.2867423 -0.9957628 -0.6610253 -0.04023133 1.0967392 -0.3904384 -0.41022724
320:0.88036805 -0.7798426 0.688546 0.30682656 -0.5435157 -0.51081663 -0.8450679 -0.1455149 -0.09759153 -0.56063676
743:-0.4683856 -0.7168721 -0.2998985 -0.31357467 -0.21538764 -0.59314626 -0.05754545 1.3492898 -0.8133697 -0.3738703
681:0.33490786 -0.5751544 0.53621536 0.60842085 -0.67478234 -0.5936439 -0.86530864 -0.0050644623 0.24789986 -0.22474253
481:0.19156791 -0.5389757 0.51807064 0.33690557 0.36463436 -0.06133382 -0.68058 0.33252016 -0.16439958 -0.4364364
15:-0.21901605 -0.662067 -0.5035628 0.6825855 0.1433399 0.13051775 -0.16850941 0.8808902 -0.08138587 -0.7470304
549:0.18890628 -0.3310788 0.4627613 0.39294842 -0.60854065 -0.37318492 -0.89162874 -0.057881657 0.14626245 0.13790984
269:-0.027949492 -0.4524763 0.6349904 0.49412668 -0.19627605 -0.042463474 -0.98884964 0.6513191 0.06985492 -0.12698671
920:-0.021979595 0.13652895 -0.4101386 0.39019006 -0.5300459 -0.5656622 -0.28425163 -0.22920993 0.42791626 0.21099208
486:0.12777314 -0.5053653 -0.7375356 0.73718256 -0.4629385 0.10925285 -0.3059479 1.344466 -0.102570705 0.3479835
11:-0.11747809 0.5308852 -0.32428175 -0.31737942 0.19613466 0.009534025 -0.5642302 0.41428354 0.79505706 0.12344207
104:-0.27650204 -0.5824908 -0.6567962 -0.5812296 0.30620188 -0.103836454 -0.14884484 0.38729897 -0.34568235 -0.40766022
892:-0.4359705 -0.37189573 0.306687 -0.019186752 -0.3330217 -0.22029755 -0.8513255 0.3670239 0.5211257 0.11925606
851:0.21321023 -0.5143942 0.60682803 0.08678198 -0.21916157 -0.2913506 -0.86219215 0.5368501 -0.14666411 -0.012384906
90:0.03767736 0.21015155 1.1480509 0.12245267 -0.69451773 -0.8626081 -0.73311895 1.0313267 -0.07559133 0.2223075
556:0.24266931 -0.16350146 0.28103644 0.49198446 -0.44578546 -0.1983742 -0.67943126 -0.049371563 -0.07662346 0.080874585
9:-0.8775779 -0.7629642 -0.038317125 -0.1395109 0.06361088 -0.68211484 0.09817035 1.118842 -0.47846678 -1.1915445
141:-0.45137683 0.3795183 -0.4895607 -0.6805594 0.4623927 -0.350316 -0.42336333 0.12663637 0.36113977 -0.3822633
181:0.05292219 -0.53554046 -0.86641824 0.6443373 0.3075334 0.2861314 0.015808435 0.736816 -0.3503896 -0.12100212
802:-0.9197898 -0.112144694 -0.119298846 -0.5385675 -0.029651124 -0.70288867 -0.292969 0.8012374 -0.25197035 -0.48280102
132:-0.061509375 -0.6466738 0.33799753 0.9660768 0.43844724 0.3105025 -0.5485386 0.81724197 0.07105355 -0.67191637
870:0.2350113 -0.48288882 -0.4667876 0.300462 -0.62568146 -0.04465234 -0.10121079 1.2007005 -0.26118723 -0.023086099
746:0.54330283 -0.46082693 -0.051240265 1.1844661 -1.2335333 -0.7815298 -0.11386763 -0.05175751 0.42435136 -0.41689354
751:0.69784105 -1.0399367 0.5907853 0.55678827 -1.1741754 -0.27455324 -0.6533182 0.10788983 0.12790346 -0.016460652
201:-0.3323989 -0.11663978 -0.06227247 0.79517436 -0.35540438 -0.3050704 -0.14122418 1.4300205 0.27481663 0.053800005
706:0.63295686 -0.6349547 1.1148729 0.81887937 -1.250465 -0.5729893 -0.29396135 2.1550615 0.03255353 -0.28264463
44:0.42892072 0.03491677 -0.7163258 0.49467006 0.4812219 0.06371402 -0.06891353 0.7503415 -0.03239303 -0.8425958
236:0.0329241 0.6141244 -0.421682 -0.09057718 0.060488667 0.18845026 -0.60159665 0.8387836 0.68024325 -0.10678385
959:0.07590765 -0.09088589 0.013168485 1.112026 -1.007506 -1.074788 -0.24753596 0.15214927 0.4300915 -0.020040823
385:-0.25648233 0.005434693 0.74026525 0.60003906 -0.48068222 -0.50991416 -0.8859404 0.10152198 0.36419466 0.22266544
33:-0.6041067 0.08830824 0.044830065 0.29155993 0.060344387 -0.055611867 -0.2800343 0.27188486 0.4062977 0.3327429
117:0.33014864 -0.66637164 0.6892259 -0.09808827 -0.23737685 -0.42309698 -0.8024265 0.32335627 -0.38140708 -0.11723248
904:0.5407642 -0.008572204 -0.31102014 0.34158045 -0.77694976 -0.78073394 -0.09164441 -0.38908032 0.06784845 -0.035154976
273:0.41478357 0.0669682 -0.20739917 0.65064675 0.5810999 0.18464266 -0.67077476 0.32779846 -0.2105386 -0.5455042
908:0.43774596 0.08787397 -0.4487206 0.36848783 -0.8503563 -0.87127507 -0.17029646 -0.44681928 -0.02283025 0.049480267
567:0.32827455 -0.77259785 0.7526461 0.20462367 -0.35329732 -0.1667941 -0.5166623 0.12654784 0.10960132 -0.032637917
650:-0.55548865 -0.028015992 0.77851105 -0.14991313 -0.45112303 -0.77733207 -0.7711855 1.0381372 -0.09421937 -0.017516736
497:-0.29742306 0.007441184 -0.17122068 0.1868636 0.25576052 -0.0544972 -0.84553635 -0.29217508 0.27398545 0.12422939
197:0.15252036 -0.56544816 0.37688532 0.44966662 -0.21441397 -0.42409223 -0.73972076 0.53434855 0.22741693 0.07373356
966:0.004812263 -0.10711315 -0.33553806 0.7751781 -0.68798196 -0.7766725 -0.061429348 0.036061775 0.35591003 0.14104743
492:-0.07028243 -0.6127717 0.058796432 0.06027844 -0.09539868 -0.072830215 -0.7484474 -0.2251775 0.4238579 0.0581978
346:0.011264924 -0.457393 0.42080268 0.27078933 0.040174168 -0.23930243 -0.73093605 0.22204012 0.3254951 0.21318968
670:0.4024012 -0.24215321 0.31449893 0.70590186 -1.0038576 -0.66541773 -0.7405791 -0.08650401 -0.02121877 0.3364626
613:-0.80763334 -0.17389882 0.5734322 -0.10562316 -0.41307172 -0.4762307 -0.6598169 0.81440216 0.20342879 0.07973152
280:-0.045900617 0.14949678 0.14190291 0.50980425 0.74240804 -0.010989504 -0.75272113 0.29898083 -0.0064476714 -0.4335826
840:0.47417828 -0.6765157 0.050203905 0.27591848 -0.8245472 -0.24136068 -0.21840031 1.8509748 -0.32520723 -0.1227498
919:0.21323888 -0.17362678 -0.5716058 0.18800937 -0.40572584 -0.36716568 -0.06243505 -0.2948736 0.22748378 0.30008978
936:-0.23229575 -0.7315077 -0.32341808 0.9518076 -1.1215388 -1.0149338 -0.39859942 -0.13126406 0.65170896 -0.0506653
787:-0.030567132 -0.31382713 0.66032606 0.54389936 -0.51234305 -0.75369203 -0.75072074 -0.034937393 0.0065694205 -0.068072945
287:-0.07523386 -0.34132296 0.73610455 0.62797594 -0.11575912 0.079001226 -1.129036 0.9397059 -0.046032555 -0.005734539
668:0.24528116 -0.19604985 0.34607872 0.8287968 -0.9152363 -0.920635 -0.66354126 -0.21057874 0.10436664 0.21976641
454:0.47047475 0.29605874 0.3955905 -0.39730114 0.34183636 0.062171828 0.086812526 0.51956254 1.0863267 -0.2261274
627:0.07718821 -0.4333528 0.68594486 -0.058319297 -0.09637998 -0.37122205 -0.7076542 0.57362515 -0.28788382 -0.07566901
466:0.24638282 -0.2738115 -0.90505457 0.40136033 0.4241 0.28131175 -0.24397142 0.3467391 -0.2928229 -0.57266116
351:-0.5920983 -0.40464312 -0.37017402 0.44086123 0.115495175 0.3195268 -0.63453746 0.70387787 0.26770294 0.1535981
585:-0.013844419 -0.39308086 -0.657774 0.18473151 0.33977783 0.37725696 -0.7541204 0.45158553 -0.055801544 -0.044453062
692:0.5314679 -0.53460604 0.2918971 0.44229856 -0.8347218 -0.2578841 0.087435886 1.5478054 -0.24469832 -1.0737098
540:-0.004179176 -0.39822876 -0.1264037 0.96019876 0.58630973 0.22706862 -0.504197 0.70842826 -0.2718741 -0.6209892
407:0.96793795 -0.92621154 0.33022836 0.37475452 0.0022739454 -0.05443693 -0.29336983 0.39775527 -0.46720946 -0.8871148
291:0.3937356 -0.4999468 0.14137387 0.7079868 -0.19190858 -0.5373836 -0.082361355 1.1408699 0.041048415 -0.44881517
948:-0.09974715 -0.11488698 -0.09631474 0.756938 -0.5888418 -0.71799093 -0.51936364 0.051628783 0.54219943 0.004176967
866:0.13968992 -0.1942209 0.51911724 -0.08528749 -0.14210023 -0.46476495 -0.51190865 0.033093102 -0.18323034 -0.095053546
262:-0.36361074 -0.28511152 -0.24693707 0.5640917 0.066825375 -0.054354895 -0.5488437 0.31780392 0.12725425 0.4534111
470:0.53350824 -0.83167785 -0.0688639 0.26063925 -0.1924412 -0.41903347 -0.37400547 1.7967587 -0.20956336 0.10124744
298:-0.07911949 -0.28493732 0.6716755 0.18966252 -0.29093271 -0.10583686 -0.82498175 0.11423254 0.33454448 0.20473975
186:0.16378263 0.8096155 -0.8077716 0.08210412 0.23765187 0.1388603 -0.5017668 1.1451054 0.34911585 -0.4441087
769:0.42453334 -0.63694483 0.6058864 0.81077117 -0.744694 -0.38514286 -0.9484635 0.44001016 0.3557896 -0.0068408307
227:0.251501 0.14780582 -0.55654347 1.020892 0.7481087 0.28596982 -0.24631134 0.73732775 0.12750225 -1.1885924
250:0.33196422 -0.8184592 -0.56633675 0.64727795 -0.061274156 -0.03890881 -0.36891317 1.5522945 -0.32407 0.34633896
392:0.44436005 -0.79847753 0.40556037 0.480424 -0.43139982 -0.18255576 -0.72587067 0.34334093 -0.15210511 0.035269246
588:-0.19022603 -0.5078368 -0.32967192 0.2410493 0.6619861 0.08912869 0.45505378 -0.08143947 0.21477741 0.8807516
22:0.086335905 0.1915688 -0.040165775 0.4550274 0.6161196 0.068625264 -0.55999 0.21633285 -0.039904624 -0.64678466
